feature,label
"[-1.67479767e+02  1.13244865e+02 -6.35992699e+01  5.90764275e+01
 -2.25756149e+01  3.57788849e+01 -1.84324627e+01 -1.28762996e+00
  6.01427889e+00  3.75729442e+00  1.16690302e+01 -1.57687874e+01
  1.60308552e+01 -2.59628701e+00  6.88913441e+00 -1.89123547e+00
 -5.66149473e+00  6.93637729e-01 -4.71015632e-01  5.16133547e+00
 -7.75421000e+00  3.74528480e+00 -2.34978461e+00  1.56430587e-01
 -4.15926647e+00 -2.76868629e+00  5.95475483e+00  3.43275309e+00
  9.71198177e+00  3.16009498e+00  4.06974125e+00  2.53548717e+00
  5.02158833e+00  4.90862179e+00  5.71273899e+00  7.59008789e+00
  5.29887772e+00  9.16846371e+00  4.03588009e+00  3.92486286e+00]",bird
"[-3.2625385e+02  1.3730092e+02 -5.3154102e+01  4.5902168e+01
 -1.8283440e+01  3.0884804e+01 -2.1668028e+01 -2.7909689e+00
  9.6104431e+00 -1.4122952e+00  8.2902956e+00 -8.9065208e+00
  1.4485656e+01 -5.1628423e+00  4.2145534e+00 -1.8950768e+00
 -1.0250950e+00  3.6754725e+00 -5.7950664e+00  5.3355765e+00
 -2.8053997e+00  3.8482850e+00 -2.3701811e+00  2.0146723e+00
  1.2912199e+00 -2.7205861e+00  9.7629148e-01 -3.5797529e+00
  2.3691328e+00 -2.3510976e+00  1.0713793e+00 -8.0019879e-01
  1.2267076e-01 -9.4362569e-01 -4.1202016e+00  7.4094743e-02
 -2.1594653e+00  3.6155748e+00  3.5328140e+00  6.1300368e+00]",bird
"[-3.9946524e+02  1.1869933e+02 -3.2316269e+01  4.3342968e+01
 -6.0025315e+00  2.4710754e+01  4.3400211e+00 -1.7699041e+01
 -3.4296808e-01  1.4977775e+00  5.9279752e+00 -6.9509478e+00
  8.2755619e-01  1.3223448e+00  4.0164714e+00 -1.6563462e+00
  5.6862444e-01  3.7908304e+00 -3.5689919e+00  3.5943797e+00
 -6.3335271e+00 -5.1273388e-01  3.3258958e+00 -1.6002159e+00
 -1.7054337e+00 -3.5883934e+00  1.3216828e+00 -3.4094155e+00
  5.9168911e-01 -1.3765651e+00 -3.2162052e-01  4.0485649e+00
 -1.4516381e+00  1.3987683e+00 -1.9351922e+00  5.1020706e-01
 -2.4993193e+00 -5.0862603e+00  8.5608965e-01 -2.7145231e+00]",bird
"[-2.6817966e+02  1.2142827e+02 -6.9241707e+01  5.0415127e+01
 -3.3637112e+01  4.2517540e+01 -2.1312941e+01 -4.5929546e+00
  7.4720716e+00 -2.8215938e+00  9.1363697e+00 -1.1096111e+01
  1.5783858e+01 -2.1975479e+00  1.0022297e+01 -3.5943961e+00
  3.8876121e+00  5.5673327e+00 -7.6527400e+00  4.6786079e+00
 -6.0607986e+00  4.5419698e+00 -4.0397301e+00 -2.3838390e-01
 -1.0939380e+00 -7.9028493e-01  3.8793495e+00  1.3293310e+00
  7.4276423e+00  1.9366066e+00  6.2453341e+00 -1.3058915e+00
  2.9625762e-01  9.2145956e-01  1.5766399e+00  5.3282719e+00
  2.4809346e+00  6.1336308e+00 -3.6285337e-02  1.7260182e+00]",bird
"[-4.7076855e+02  1.6887071e+02 -3.7709259e+01  2.2541035e+01
  4.3264394e+00  2.8343029e+01 -4.6711464e+00 -4.1376891e+00
 -9.2578173e+00 -1.5650289e+01  1.4061408e+01 -5.1524582e+00
 -5.5689802e+00 -7.2873726e+00  2.4501920e+00  3.5727340e-01
 -4.9448538e+00  4.8644567e+00 -3.8425529e+00 -2.3557255e+00
 -5.0394511e+00 -1.3888817e+00 -3.4063439e+00 -3.8527501e+00
  4.2602730e-01 -5.3738489e+00 -2.2563276e+00 -2.1506121e+00
  1.5331870e+00  1.2695181e+00  7.2390366e-01  1.6851225e+00
  2.5440827e-01  1.6568033e+00 -6.4320987e-01  2.7247760e-01
 -2.2118478e+00  1.6254732e-02  2.0670555e+00 -1.2250568e+00]",bird
"[-5.19319336e+02  1.21462128e+02  3.87168097e+00  7.44913816e+00
  3.76354909e+00 -5.28419685e+00 -1.69075718e+01 -1.48949375e+01
  1.21178222e+00  5.98274954e-02 -9.30934048e+00 -7.27439833e+00
  1.32459506e-01 -4.52511787e+00 -6.74328804e+00 -3.29612803e+00
 -2.74306703e+00 -3.11283016e+00 -5.10280085e+00 -5.82389975e+00
 -4.80903339e+00 -5.24536800e+00 -4.55689049e+00 -2.26900077e+00
 -3.72790360e+00 -5.73018789e+00 -5.71959352e+00 -4.09969759e+00
 -2.79490376e+00  6.44638956e-01  5.76686239e+00  5.58973503e+00
  4.86532021e+00  1.85695350e+00 -2.18806839e+00 -2.56140518e+00
 -2.93794799e+00 -2.53938508e+00 -1.34233701e+00 -3.29992914e+00]",bird
"[-3.5858963e+02  1.2452415e+02 -4.6607811e+01  4.7355301e+01
 -2.7409521e+01  2.9739880e+01 -3.5645673e+00 -3.8423033e+00
  1.6663785e-01  1.3336097e+00  7.7064342e+00 -9.7673941e+00
  1.3689905e+01 -3.8286180e+00  7.4480114e+00  7.6381624e-01
  8.8803393e-01  5.6459742e+00 -1.9425808e+00  4.0540304e+00
 -4.7841558e+00  5.4320374e+00 -1.4428202e+00  6.8581557e-01
  7.7936232e-01 -1.4303390e+00  2.1182034e+00 -8.0430621e-01
  2.7789202e+00 -3.1901727e+00  1.9632789e+00 -1.0161582e+00
 -8.1874937e-01  4.8939702e-01 -1.0734632e+00  1.7430841e+00
 -1.6587478e+00  1.6916181e+00 -1.4776830e-01  2.0425999e+00]",bird
"[-4.6956888e+02  9.7643967e+01 -2.0970268e+01 -2.0928478e+00
 -5.2808399e+00 -5.6954675e+00 -2.0154837e+01 -2.8251373e+01
 -1.4964550e+00 -2.0588312e+00 -1.4793057e+01 -7.9879184e+00
 -6.3186412e+00 -1.0958345e+01 -7.0346603e+00 -7.0769897e+00
 -1.1392551e+01 -1.0143083e+01 -9.3458853e+00 -7.0960145e+00
 -4.6602001e+00 -7.5938854e+00 -6.2661662e+00 -4.8085666e+00
 -3.8797677e+00 -5.5819941e+00 -8.4564314e+00 -4.7815022e+00
 -8.8793402e+00 -5.7611461e+00 -1.6009216e+00 -7.7184874e-01
  8.8000326e+00  7.7729402e+00  9.3035412e+00  6.4102049e+00
  1.4767329e-01  3.8488731e+00  2.7786139e-01 -3.6749509e-01]",bird
"[-4.4715784e+02  1.6099228e+02 -4.3152027e+00  1.9609994e-01
  1.5226779e+01  1.8525404e+01 -1.1708004e+01 -1.6850395e+01
  9.0160379e+00  1.2235430e-01 -4.0245962e+00  5.8283648e+00
  6.6940975e-01  2.4453166e+00  7.9089632e+00 -1.6406633e+00
  4.0192356e+00  3.2895577e+00 -3.8249338e+00  3.2533073e+00
 -9.6679688e-01  1.0636260e-01  1.2293716e-01  1.6365300e+00
  6.6913815e+00  1.8088702e+00  5.3827386e+00  3.5560541e+00
  3.5343440e+00  7.1111813e+00  4.6021090e+00  7.8278456e+00
  7.0110774e+00  4.3491530e+00  3.9438865e+00  3.8374314e+00
  2.3730831e+00  1.7014740e+00  2.0201020e+00  1.9638469e+00]",bird
"[-3.6987674e+02  1.2390005e+02  1.2897851e-01  1.4368856e+01
  1.3025769e+01  2.3452982e-01 -3.4971910e+00 -1.8113657e+01
 -5.7223868e+00  2.7481225e+00 -9.8290606e+00 -4.1273031e+00
  3.3886889e-01 -5.2542095e+00 -1.8535509e+00 -2.2041028e+00
 -5.6188173e+00 -4.6086564e+00 -4.0401731e+00 -4.4878697e+00
 -4.9346881e+00 -1.8378152e+00 -1.9036479e+00 -4.0094218e+00
 -1.4603768e-01 -6.0039200e-02 -7.6225263e-01  1.2787277e+00
 -1.5477841e+00 -1.9327916e+00 -6.0648787e-01 -2.0926635e+00
 -1.3663412e+00 -1.9945272e+00 -3.4539053e+00 -2.1384051e+00
 -9.2638612e-01  2.5616908e-01  1.7077256e+00  2.9015167e+00]",bird
"[-5.3521979e+02  1.4769078e+02 -3.1930977e+01 -1.6289339e+01
  4.7505398e+00 -1.0359597e+01 -1.8473635e+01 -5.0509348e+00
 -2.6155965e+00 -4.1409841e+00 -1.5610507e+01 -2.7075865e+01
 -4.3851409e+00 -4.9787602e+00 -1.4258509e+01 -5.4633412e+00
 -1.0071828e+01 -9.7273340e+00 -1.9879476e+00 -1.2337208e+01
 -1.6495991e+01 -1.4448229e+00 -3.5079184e+00 -8.2454510e+00
 -2.5043731e+00 -1.1071234e+00 -1.1904756e+00 -2.7202671e+00
  3.0031905e+00  4.5478311e+00  1.0953226e+00  6.0457295e-01
 -3.5837801e+00  4.6893641e-01  1.2838429e+00 -5.7574921e+00
 -4.8509374e+00 -5.1952124e+00 -6.7325258e+00 -3.6480696e+00]",bird
"[-3.3397101e+02  1.3692554e+02  5.9521222e+00  2.6343275e+01
 -6.5074344e+00  2.2137703e+01 -6.1089349e-01 -1.5112042e+00
  4.6576996e+00  5.0753456e-01  1.0563571e+01 -4.1961446e+00
  3.0516489e+00 -2.2817577e-01  7.2082276e+00  4.8551083e+00
  6.8949652e-01  1.0805220e+01 -2.6874952e+00  2.1059453e+00
  3.5923057e+00 -1.6380069e+00  6.4230508e-01 -1.8674824e+00
 -1.7116841e+00 -6.6864777e-01  5.7572770e-01  5.7726419e-01
 -1.2075770e+00 -1.1214104e+00  2.7259779e+00 -1.4926763e+00
 -1.1125156e+00  6.9527322e-01 -1.1914697e+00  1.8453069e+00
 -1.1414258e+00 -6.4813399e-01 -7.3384380e-01  3.8925743e-01]",bird
"[-4.9348700e+02  1.5767096e+02 -2.0102083e+01  2.7198889e+01
  2.3711676e+01  3.4282505e+01 -9.6312408e+00 -5.9743376e+00
  9.5888109e+00  7.1220765e+00  2.9442756e+00 -1.1243185e+01
  1.0498687e+01  3.3971884e+00  3.6093185e+00  4.6227875e+00
 -1.6189350e+00  1.0495873e-01 -3.6807168e+00  3.2869349e+00
  3.1629351e-01  2.1638105e+00 -2.1651953e-01 -1.1435139e+00
  4.1466489e+00  1.5795715e+00  2.0513240e-01 -2.7825496e+00
 -1.4556484e+00 -1.0554837e+00  1.1089911e+00 -1.2745267e+00
 -1.4283160e+00  1.3656689e+00 -3.5208771e+00 -8.3288807e-01
 -1.3813032e-01 -1.6449615e+00 -7.0648825e-01 -7.0646650e-01]",bird
"[-8.8879829e+01  1.4586394e+02 -4.3479874e+01  2.9312065e+01
 -4.4852080e+00  2.1655886e+01 -2.4891022e+01 -1.8269304e+01
 -2.3118990e+01 -1.3952727e+01  4.6579223e+00 -1.3818329e+01
  9.1178474e+00 -9.1816654e+00  9.3644714e-01  5.4373684e+00
  7.6065459e+00  8.6908369e+00 -4.3465838e+00  4.8750486e+00
 -2.0213876e+00  5.1563244e+00 -1.1668706e+00 -7.5805387e+00
 -8.1264553e+00 -4.7640600e+00 -7.4235368e-01 -7.2393270e+00
  9.3739726e-02 -4.1093540e+00  2.2626724e+00  1.3974822e+00
 -1.6812860e+00  3.0694997e+00 -3.4467294e+00  1.5527644e+00
 -2.2898874e+00 -1.0651677e+00  1.2921711e+00 -1.9390054e+00]",bird
"[-8.5030688e+02  5.9970211e+01 -4.7493008e+01  4.9862854e+01
 -3.4094448e+01  2.6214855e+01 -9.7376642e+00  6.6837568e+00
  1.6693879e+00 -6.5002975e+00  4.5606103e+00 -1.1650302e+01
  1.2114899e+01 -8.4240751e+00  4.1646347e+00 -4.8343415e+00
 -3.0958054e+00  1.6724052e+00 -6.0076847e+00  4.6351848e+00
 -3.2859163e+00  3.7484725e+00 -5.1300802e+00 -2.2179677e+00
 -1.3505452e+00 -2.3077824e+00  1.2765406e+00 -2.1155124e+00
  1.1458615e+00 -3.3787246e+00 -1.4292102e+00 -3.3819475e+00
 -2.9527721e-01  4.4904688e-01 -1.1152941e+00  1.2532906e-01
 -6.7397553e-01 -1.5469836e+00 -2.5495813e+00  5.7418734e-01]",bird
"[-4.4543124e+02  1.0891709e+02 -3.2752297e+00 -5.5687962e+00
  3.6327715e+00  1.6212914e+01  5.2964497e+00 -5.5289860e+00
 -1.7646942e+01  3.2009423e+00  1.0884768e+01 -1.0787317e+01
  2.6920459e+00 -2.8674915e-01 -2.0072348e+00  5.4727764e+00
  7.6348919e-01 -1.6518612e+00 -1.1737690e+00  1.1381675e+00
 -6.6632738e+00 -3.1569471e+00 -2.1849811e+00 -4.5306315e+00
  2.2530761e+00 -2.8241544e+00 -2.7320609e+00 -1.5347962e+00
 -2.2669809e+00 -2.2963251e-01 -2.5124528e+00 -9.0376943e-01
 -1.6733872e+00 -2.5750959e+00  3.0748552e-02 -2.2660406e+00
 -2.6221366e+00 -3.6069986e-01 -2.2164426e+00 -1.3123612e+00]",bird
"[-4.6222708e+02  1.1899619e+02  1.2508663e+00  3.2566574e+01
  2.4530141e+00  2.7433189e+01 -2.3699908e+00  4.3322754e+00
  7.2531796e+00 -1.6245939e+00  1.2655432e+01 -2.7314844e+00
  5.3919964e+00  5.6177149e+00  9.0687056e+00  1.0174327e+00
 -3.2787520e-02  7.4534526e+00 -4.4809678e-01  2.8708212e+00
 -4.6780114e+00 -2.1573214e-01 -2.1343632e+00 -3.2097394e+00
  4.4270185e-01 -5.7890086e+00  1.0736122e+00 -1.3739208e+00
 -1.3841767e+00 -1.2207837e+00 -2.4321847e+00 -1.9077133e-01
 -1.2871962e+00  1.4300240e+00  1.2593414e-01 -1.3968116e+00
 -2.6058998e+00 -1.5993245e+00 -3.0028982e+00 -3.8378794e+00]",bird
"[-4.2252588e+02  1.7702609e+02 -2.9905855e+01  1.6482218e+01
  8.5488148e+00  3.5632034e+01  1.4548049e+01 -2.6480371e-02
 -1.1298686e+00 -5.1072392e+00  6.7554622e+00 -9.7964029e+00
 -4.1463086e-01  7.9430623e+00 -8.2182026e-01 -3.1250045e-01
  5.8174300e+00 -6.7708082e-02 -5.3953171e+00  2.7274072e+00
 -1.3156053e+00 -2.1230974e+00  1.4377803e+00  6.3970101e-01
 -2.0765269e+00  1.4189410e-01  1.4495524e+00 -5.8540404e-01
  1.7963871e+00 -6.3146484e-01  8.3589929e-01 -1.1710808e+00
 -4.1718030e+00 -2.1124990e+00  1.6305881e+00  2.7009883e+00
 -3.9956214e+00  1.7429942e-01  1.0876876e+00 -1.0524840e+00]",bird
"[-564.13544     124.996704     12.515733     -3.446112      6.8455076
   18.40205      -5.190513    -16.996964     -0.81778884    9.68826
    8.647343     -5.942691      1.1739209     4.193698     -5.2647247
    0.97916144   -2.1936007    -2.9852438    -2.6107774    -5.103187
    1.879628     -1.6836693    -3.0626144    -3.335765     -8.296752
   -3.001631     -3.7465668    -7.2232757    -6.4531603    -3.2874815
    3.882045      7.731426     12.168794      9.66592       5.3375664
    4.0717416    -1.6223751     1.6290634     3.2608597     0.8181381 ]",bird
"[-5.14492737e+02  1.10120407e+02 -1.47173512e+00 -5.79030180e+00
  4.25966835e+00  1.69420929e+01 -1.02844305e+01 -1.66056385e+01
 -1.70454502e+01 -4.19508076e+00 -6.17282438e+00 -1.68076229e+01
 -3.49457550e+00 -9.54406071e+00 -6.04849672e+00 -9.75782585e+00
 -1.15187740e+01 -7.26771498e+00 -1.20421486e+01 -7.99639606e+00
 -1.02519951e+01 -1.21421671e+01 -9.41602898e+00 -6.11420155e+00
 -7.11533356e+00 -4.25082684e+00 -2.29230499e+00 -6.56710815e+00
 -3.20460725e+00 -1.40643466e+00 -2.84156704e+00 -2.57756448e+00
 -2.16195250e+00 -3.05401540e+00 -1.69578099e+00 -4.64736462e+00
 -7.18541670e+00 -3.46610546e+00 -2.56679177e+00 -3.73228729e-01]",bird
"[-5.20709045e+02  1.17831276e+02 -2.12861958e+01 -2.11128922e+01
 -3.51725006e+00  1.70449314e+01 -1.74271870e+01 -3.47794533e+01
 -1.36712656e+01 -4.93739843e+00 -1.40081930e+01 -1.82353134e+01
 -1.44027901e+01 -8.83072948e+00  6.57531992e-02 -1.01390648e+01
 -3.92444515e+00 -1.02629099e+01 -1.47652807e+01  1.55074549e+00
 -1.23399992e+01 -6.96026802e+00 -1.21878219e+00  1.29203582e+00
  1.04079008e+01  4.17412408e-02  2.11691141e+00 -1.49891925e+00
 -4.88305664e+00  2.80223250e+00  4.08927393e+00  1.84855652e+00
 -2.01829523e-01  1.92522442e+00  3.38521504e+00  5.07774591e+00
 -1.46281087e+00 -2.30689001e+00  2.48231769e+00 -4.13183011e-02]",bird
"[-4.4669189e+02  1.3258878e+02 -3.8807194e+01  3.7022182e+01
 -1.1791519e+01  1.8912153e+01 -6.9612031e+00 -4.7452769e+00
  5.9332829e+00 -8.4321070e+00  6.9977326e+00 -5.2672963e+00
  2.1308131e+00  1.0349666e+00  4.9975810e+00  1.7772231e+00
 -4.4779263e+00  4.7534955e-01 -2.4822724e+00 -4.0027282e-01
 -1.5995574e+00  1.9963210e-02 -5.1827750e+00  1.4798490e+00
  2.4840603e+00 -4.2967958e+00  8.1804758e-01 -3.0684919e+00
  3.5208192e-01  1.1649692e+00 -1.3799690e+00  3.4457195e-01
 -1.5267981e+00  7.9513034e-03  1.9837441e+00  1.3375131e+00
  1.5669034e+00  2.3449700e+00  5.6726962e-01  6.6026968e-01]",bird
"[-6.63818909e+02  6.79052048e+01 -3.90750160e+01  3.45197601e+01
  9.23775387e+00 -1.27627432e-01 -1.34384165e+01 -2.83026752e+01
 -1.22803843e+00  4.21965742e+00 -7.85514688e+00 -1.42790675e+00
  1.71969557e+00 -2.00906682e+00  4.93090868e+00 -3.82747126e+00
 -3.46925521e+00 -4.69030666e+00 -8.27555752e+00 -1.75218356e+00
 -1.31039066e+01 -8.08916152e-01  5.03174973e+00 -8.36549854e+00
  1.75876427e+00 -4.74874926e+00 -1.07461395e+01 -2.06133223e+00
 -5.24643087e+00 -4.03978491e+00 -2.79525280e+00 -3.20375276e+00
 -4.49346638e+00 -4.37761784e+00  6.05646849e-01 -3.40538502e+00
 -2.16785336e+00 -2.78411508e-01 -4.29384565e+00 -1.47211254e+00]",bird
"[-120.705414   137.8627     -78.44726     23.687523   -55.31017
   19.857512   -45.98102    -21.78593    -23.063475   -15.849212
   -6.3015943  -32.397755    -4.314362   -28.49808     -6.786334
  -18.896288   -10.905868    -8.848881   -15.799148    -5.5297284
  -14.848773    -3.5481393  -14.539709    -3.3818924   -6.27319
   -4.8916917   -1.2924448   -5.0637107   -0.7038183   -5.342458
    1.2581973   -5.74626     -1.3246148   -2.7711985   -2.971891
    1.5549022    1.2183248    4.6157665    1.6526309    2.8910897]",bird
"[-5.9886957e+02  1.0855335e+02 -5.7712856e+01  8.1479332e+01
 -4.2423496e+01  4.6641907e+01 -2.3017063e+01  1.5796177e+01
 -1.6421767e+00 -1.2615081e+00  1.3166180e+01 -9.8036156e+00
  1.5734479e+01 -1.4308044e+01  1.1412569e+01 -8.8895149e+00
  3.7990608e+00  1.6962837e-01 -5.5638695e+00  3.6759057e+00
 -7.7123318e+00  4.6145787e+00 -5.9413271e+00  5.0085101e+00
 -3.3747892e+00 -7.0784032e-01 -2.6978979e-01 -2.4057868e+00
  2.2496855e+00 -1.3777925e+00  1.8856853e+00 -2.4195335e+00
  6.9274867e-01 -1.1009599e+00  2.1507308e+00 -1.2954729e+00
  1.6398437e-01 -5.2326208e-01 -2.3434093e+00 -9.0261954e-01]",bird
"[-281.23816     148.16386     -64.417755     51.634895    -14.494084
   35.07587       4.2555313    -6.839954     -4.8173423     5.834923
    9.346556    -11.535926     12.734949     -6.4497337     7.729234
    5.030231      0.74622536    6.532926      1.7072719    10.009157
    1.557202      7.968628      0.8558678     2.5961273     4.051949
    3.7612667     2.7542992    -4.0573363     6.751877      1.5828838
    2.6670163     2.9791992     0.49947602    2.2480803     3.318003
    4.644955      2.184978      5.0488577     0.6118794     1.8349655 ]",bird
"[-3.2952502e+02  1.2452336e+02 -4.4600750e+01  2.0491179e+01
  3.0310934e+00  1.8142786e+01  2.2024143e+00 -1.7694542e+01
  6.6353116e+00  9.4648781e+00 -9.0983133e+00 -1.1283959e+00
  1.1736105e+01 -3.5535719e+00  3.5109109e-01  5.9291893e-01
 -3.0708268e+00 -8.6239934e-01 -1.3297305e+00 -2.3315926e+00
  1.7195866e+00  3.3174729e+00 -3.6982477e-01  8.1601696e+00
  3.0202273e-01 -2.4730341e+00 -7.1041365e-03 -7.4367495e+00
 -7.8091188e-03  2.2430320e+00  1.0993783e+00  5.6125507e+00
  5.1960130e+00  2.3396920e-02 -3.0134678e-01  3.9599398e-01
  1.7317640e+00  5.9151978e+00  5.2948937e+00  3.4831011e+00]",bird
"[-4.2176855e+02  9.4553932e+01 -3.4702768e+00  7.4149933e+00
  7.2033644e+00 -2.9451678e+00 -2.3142114e+00 -7.8611355e+00
 -8.3844051e+00 -1.5186950e+00 -6.2933531e+00 -2.2735846e+00
  7.7982497e+00 -7.9841620e-01  1.8615143e+00  2.5534353e+00
 -3.6693766e+00 -5.1184983e+00 -1.1100142e+01 -3.9282656e+00
 -4.5133576e+00 -9.3235054e+00 -1.2248711e-01  4.7894093e-01
 -4.6837312e-01  1.5242597e+00  6.5866762e-01 -2.7470167e+00
 -3.1931696e+00 -1.3493295e+00 -4.2907753e+00 -3.0007644e+00
 -2.4462385e+00 -3.0997484e+00 -1.5283570e+00 -3.1155241e+00
 -1.0115279e+00  1.6491883e+00  2.6019468e+00  3.0007124e+00]",bird
"[-3.5450980e+02  1.3348941e+02  3.3856410e-01 -1.2503124e+01
 -1.0659039e+01  5.3753314e+00 -9.1248436e+00 -2.7019398e+01
 -1.7650558e+01 -4.3573456e+00 -8.1809130e+00 -1.6993246e+01
 -8.6129751e+00 -3.3905585e+00  9.7490770e-01 -4.0759449e+00
 -6.4811006e+00  2.1910079e+00  1.3647709e+00 -2.6150408e+00
 -6.8477788e+00 -6.0519786e+00 -3.9754965e+00 -1.4943839e+00
 -2.3960906e-01 -2.1280634e+00 -1.2194010e+00 -9.5816875e-01
  1.1852134e+00  9.9822432e-01 -1.8892647e-01 -1.2126255e+00
 -7.8035623e-01  5.0961179e-01 -2.8451049e+00 -2.8046186e+00
 -1.9326001e+00 -1.5132667e+00 -2.4046481e+00 -3.1447434e+00]",bird
"[-4.8616449e+02  1.1542548e+02 -1.6227201e+01  4.9795103e+00
  5.4074740e+00 -1.6811873e+00 -3.0998781e+00 -1.8278255e+01
 -1.1211645e+01  4.0008693e+00  3.9387419e+00 -8.0113249e+00
 -6.8775105e+00  6.8150830e+00  2.7358890e+00 -4.2583346e+00
  1.8423409e+00 -1.6309241e+00 -6.0150676e+00 -1.3678280e+00
 -3.3142920e+00 -3.9420111e+00 -2.8465395e+00 -2.2714128e+00
  1.1668676e+00 -1.6432294e+00 -2.6565311e+00 -2.0261751e-01
 -9.3542629e-01 -4.7440609e-01 -1.2273489e+00 -1.8069226e+00
 -6.4996111e-01 -1.6583843e+00 -2.2319851e+00 -6.7912000e-01
  1.2500253e+00  3.5420506e+00  6.1409674e+00  8.2915821e+00]",bird
"[-2.4758452e+02  1.1912609e+02 -3.7162884e+01  1.6274176e+01
  3.1114395e+00  3.1735426e+01 -1.4275348e+01 -1.8324053e+01
  1.2302369e+01  1.5829221e+00  4.5293418e-01 -8.5158682e+00
 -4.1217580e+00  4.5348513e-01  3.0886137e-01 -4.8338008e+00
 -5.1759744e+00 -6.8178358e+00 -5.2579656e+00 -5.9845796e+00
 -1.1431600e+01 -9.3929892e+00 -7.9812560e+00  6.7304363e+00
  9.3851156e+00  8.6506901e+00  9.0897160e+00  1.7745155e+00
  2.4326563e+00 -2.6751339e+00  1.5391272e-01  5.4649048e+00
  2.9418021e-01 -9.0387022e-01 -1.2564784e+00 -3.8926983e-01
  5.5016322e+00  4.9803856e-01 -5.0531044e+00  1.0551182e+00]",bird
"[-213.03172     129.06262     -48.69246      35.168385    -19.164783
   30.94817       3.116137    -14.240692     -4.6801314    -2.9670691
   10.890337    -14.35971       6.4730635    -1.1511365    -1.6260718
    1.056077     -6.589035      4.0273256    -4.717836      1.5433103
   -5.9578586    -6.5307       -0.62776405   -4.814815     -1.299099
   -3.4033105    -4.114653     -3.2786279     1.7643573    -4.281982
   -3.2080262    -0.5971472    -4.6321163    -0.2621213    -3.523884
   -1.5899014    -3.6862237    -4.2034817    -1.2442998    -2.747555  ]",bird
"[-4.2674060e+02  7.9840569e+01 -2.3536964e+01 -5.4261432e+00
  3.6464968e-01 -7.9842043e+00 -1.4683557e+00 -2.5616152e+01
 -2.5117743e+01  5.6676350e+00 -5.2564888e+00 -1.8260441e+01
 -6.7673331e-01  1.4657475e+00 -1.1056626e+01 -1.0042386e+01
  1.2920524e+00  2.3181863e+00 -8.5415316e+00 -6.5434413e+00
 -6.6779876e-01 -8.8928795e+00 -8.7713709e+00 -3.6089699e+00
 -8.5646753e+00 -4.8966312e+00  1.5356828e+00 -1.9013509e+00
 -1.4979421e+00 -1.6563416e+00 -4.7382751e+00 -1.5928307e+00
 -2.2406774e+00 -6.0605345e+00 -4.2692690e+00 -2.3836160e+00
  1.3753957e+00  5.5280223e+00  4.3347921e+00  5.2622905e+00]",bird
"[-4.0706595e+02  1.1198904e+02 -6.7467339e+01  7.0335665e+00
 -1.0481439e+00 -7.2755694e+00 -1.0794812e+01 -2.7116732e+01
  1.0207342e+01  1.4539281e+00 -2.3873100e+01 -3.3740280e+00
  1.1584989e+00 -5.4051135e-02 -4.3136630e+00 -9.2998447e+00
 -5.9857512e+00 -1.1380874e+01 -4.2276335e+00 -7.5173869e+00
 -7.0593553e+00 -9.7593939e-01 -9.9230003e+00 -4.0081806e+00
 -5.9217668e+00 -7.7267427e+00  2.1336451e+00  6.2642372e-01
  2.6562808e+00  4.9378991e+00 -5.2067542e+00 -4.2188931e+00
 -2.7497842e+00 -9.5335922e+00 -3.0825865e-01  4.6841899e-01
 -4.7596531e+00 -1.2604505e+00 -3.8322546e+00 -1.7675648e+00]",bird
"[-4.8422318e+02  1.1932561e+02 -3.2718430e+01  1.5637769e+01
  1.6987839e+01 -1.0460570e+01 -1.2471635e+01 -2.3840868e+01
 -2.3152800e+00 -5.2429848e+00 -3.0295679e+01 -1.1267592e+01
 -7.4902849e+00 -1.6383085e+01 -4.5088096e+00 -7.6067624e+00
 -1.2967622e+01 -8.6511250e+00 -6.8048816e+00 -8.1557570e+00
 -1.4140531e+01 -8.8995848e+00 -6.7371640e+00 -1.6875511e+01
 -1.1300050e+01 -8.7434626e+00 -1.2764776e+01  2.0470387e-01
  6.6493053e+00  8.0202112e+00  1.8551443e+01  1.6012812e+01
  3.4935861e+00 -2.3733454e+00 -3.4274650e+00 -2.1369426e+00
  3.7676543e-01  2.3957868e+00 -1.1451954e+00 -5.3505139e+00]",bird
"[-3.3936185e+02  1.7644453e+02 -2.9810730e+01  6.2430241e+01
  1.8588341e+01  2.7897856e+01 -1.3040698e+01  6.2700758e+00
  1.2457672e+01 -3.9619157e+00  9.1097040e+00 -1.0757506e+01
  6.2832217e+00  5.0363070e-01 -1.9008298e+00 -9.5692247e-01
  6.8862545e-01  9.1070628e-01 -6.9593630e+00  3.3665328e+00
 -2.4840462e+00 -1.2822553e+00 -1.2670493e+00 -1.5903786e-01
 -1.5730816e+00 -2.2898009e+00  1.6996609e+00 -2.5014458e+00
  1.9075669e+00 -2.3524256e+00 -1.0927469e+00 -7.1663409e-02
 -9.6990091e-01  2.6067603e-01 -2.8938468e+00 -6.7179990e-01
 -1.7567600e+00  1.9801025e-01 -5.4017478e-01 -3.9102447e-01]",bird
